mag_id,magnitude,base_cfg,condition,trial,gap_fraction,G_achieved,G_random,G_oracle
S2,0.05,off_axis,D,1,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,2,0.000000,0.789154,0.830681,1.016300
S2,0.05,off_axis,A,2,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,2,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,2,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,2,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,3,0.000000,0.688188,0.830681,1.016300
S2,0.05,off_axis,A,3,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,3,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,3,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,3,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,4,0.000000,0.711174,0.830681,1.016300
S2,0.05,off_axis,A,4,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,4,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,4,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,4,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,5,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,A,5,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,5,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,5,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,5,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,6,0.000000,0.711174,0.830681,1.016300
S2,0.05,off_axis,A,6,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,6,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,6,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,6,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,7,0.273428,0.881434,0.830681,1.016300
S2,0.05,off_axis,A,7,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,7,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,7,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,7,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,8,0.273428,0.881434,0.830681,1.016300
S2,0.05,off_axis,A,8,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,8,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,8,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,8,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,9,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,A,9,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,9,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,9,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,9,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,10,0.273428,0.881434,0.830681,1.016300
S2,0.05,off_axis,A,10,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,10,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,10,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,10,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,11,0.000000,0.711174,0.830681,1.016300
S2,0.05,off_axis,A,11,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,11,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,11,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,11,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,12,0.000000,0.688188,0.830681,1.016300
S2,0.05,off_axis,A,12,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,12,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,12,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,12,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,13,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,A,13,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,13,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,13,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,13,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,14,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,A,14,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,14,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,14,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,14,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,15,0.000000,0.743062,0.830681,1.016300
S2,0.05,off_axis,A,15,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,15,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,15,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,15,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,16,0.008201,0.832203,0.830681,1.016300
S2,0.05,off_axis,A,16,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,16,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,16,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,16,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,17,0.273428,0.881434,0.830681,1.016300
S2,0.05,off_axis,A,17,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,17,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,17,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,17,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,18,0.000000,0.711174,0.830681,1.016300
S2,0.05,off_axis,A,18,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,18,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,18,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,18,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,19,0.080523,0.845628,0.830681,1.016300
S2,0.05,off_axis,A,19,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,19,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,19,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,19,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,20,0.000000,0.711174,0.830681,1.016300
S2,0.05,off_axis,A,20,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,20,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,20,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,20,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,21,0.196864,0.867223,0.830681,1.016300
S2,0.05,off_axis,A,21,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,21,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,21,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,21,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,22,0.000000,0.711174,0.830681,1.016300
S2,0.05,off_axis,A,22,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,22,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,22,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,22,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,23,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,A,23,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,23,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,23,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,23,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,24,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,A,24,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,24,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,24,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,24,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,25,0.000000,0.711174,0.830681,1.016300
S2,0.05,off_axis,A,25,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,25,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,25,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,25,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,26,0.000000,0.688188,0.830681,1.016300
S2,0.05,off_axis,A,26,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,26,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,26,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,26,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,27,0.000000,0.688188,0.830681,1.016300
S2,0.05,off_axis,A,27,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,27,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,27,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,27,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,28,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,A,28,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,28,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,28,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,28,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,29,0.161008,0.860567,0.830681,1.016300
S2,0.05,off_axis,A,29,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,29,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,29,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,29,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,30,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,A,30,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,30,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,30,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,30,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,31,0.601945,0.942413,0.830681,1.016300
S2,0.05,off_axis,A,31,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,31,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,31,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,31,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,32,0.282783,0.883171,0.830681,1.016300
S2,0.05,off_axis,A,32,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,32,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,32,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,32,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,33,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,A,33,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,33,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,33,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,33,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,34,0.000000,0.688188,0.830681,1.016300
S2,0.05,off_axis,A,34,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,34,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,34,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,34,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,35,0.000000,0.823140,0.830681,1.016300
S2,0.05,off_axis,A,35,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,35,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,35,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,35,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,36,0.000000,0.688188,0.830681,1.016300
S2,0.05,off_axis,A,36,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,36,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,36,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,36,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,37,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,A,37,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,37,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,37,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,37,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,38,0.000000,0.688188,0.830681,1.016300
S2,0.05,off_axis,A,38,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,38,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,38,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,38,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,39,0.000000,0.782774,0.830681,1.016300
S2,0.05,off_axis,A,39,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,39,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,39,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,39,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,40,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,A,40,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,40,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,40,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,40,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,41,0.000000,0.688188,0.830681,1.016300
S2,0.05,off_axis,A,41,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,41,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,41,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,41,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,42,0.000000,0.789284,0.830681,1.016300
S2,0.05,off_axis,A,42,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,42,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,42,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,42,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,43,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,A,43,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,43,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,43,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,43,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,44,0.000000,0.688188,0.830681,1.016300
S2,0.05,off_axis,A,44,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,44,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,44,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,44,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,45,0.273428,0.881434,0.830681,1.016300
S2,0.05,off_axis,A,45,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,45,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,45,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,45,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,46,0.000000,0.711174,0.830681,1.016300
S2,0.05,off_axis,A,46,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,46,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,46,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,46,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,47,0.079889,0.845510,0.830681,1.016300
S2,0.05,off_axis,A,47,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,47,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,47,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,47,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,48,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,A,48,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,48,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,48,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,48,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,49,0.000000,0.711174,0.830681,1.016300
S2,0.05,off_axis,A,49,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,49,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,49,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,49,1.000000,1.016300,0.830681,1.016300
S3,0.10,off_axis,Z,0,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,A,0,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,0,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,0,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,0,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,1,0.000000,0.711174,0.836681,1.166300
S3,0.10,off_axis,A,1,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,1,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,1,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,1,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,2,0.000000,0.789154,0.836681,1.166300
S3,0.10,off_axis,A,2,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,2,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,2,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,2,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,3,0.000000,0.688188,0.836681,1.166300
S3,0.10,off_axis,A,3,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,3,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,3,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,3,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,4,0.000000,0.711174,0.836681,1.166300
S3,0.10,off_axis,A,4,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,4,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,4,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,4,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,5,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,A,5,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,5,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,5,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,5,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,6,0.000000,0.711174,0.836681,1.166300
S3,0.10,off_axis,A,6,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,6,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,6,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,6,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,7,0.135773,0.881434,0.836681,1.166300
S3,0.10,off_axis,A,7,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,7,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,7,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,7,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,8,0.135773,0.881434,0.836681,1.166300
S3,0.10,off_axis,A,8,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,8,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,8,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,8,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,9,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,A,9,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,9,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,9,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,9,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,10,0.135773,0.881434,0.836681,1.166300
S3,0.10,off_axis,A,10,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,10,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,10,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,10,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,11,0.000000,0.711174,0.836681,1.166300
S3,0.10,off_axis,A,11,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,11,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,11,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,11,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,12,0.000000,0.688188,0.836681,1.166300
S3,0.10,off_axis,A,12,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,12,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,12,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,12,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,13,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,A,13,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,13,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,13,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,13,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,14,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,A,14,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,14,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,14,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,14,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,15,0.000000,0.743062,0.836681,1.166300
S3,0.10,off_axis,A,15,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,15,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,15,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,15,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,16,0.000000,0.832203,0.836681,1.166300
S3,0.10,off_axis,A,16,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,16,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,16,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,16,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,17,0.135773,0.881434,0.836681,1.166300
S3,0.10,off_axis,A,17,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,17,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,17,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,17,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,18,0.000000,0.711174,0.836681,1.166300
S3,0.10,off_axis,A,18,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,18,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,18,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,18,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,19,0.027142,0.845628,0.836681,1.166300
S3,0.10,off_axis,A,19,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,19,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,19,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,19,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,20,0.000000,0.711174,0.836681,1.166300
S3,0.10,off_axis,A,20,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,20,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,20,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,20,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,21,0.092658,0.867223,0.836681,1.166300
S3,0.10,off_axis,A,21,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,21,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,21,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,21,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,22,0.000000,0.711174,0.836681,1.166300
S3,0.10,off_axis,A,22,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,22,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,22,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,22,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,23,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,A,23,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,23,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,23,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,23,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,24,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,A,24,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,24,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,24,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,24,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,25,0.000000,0.711174,0.836681,1.166300
S3,0.10,off_axis,A,25,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,25,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,25,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,25,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,26,0.000000,0.688188,0.836681,1.166300
S3,0.10,off_axis,A,26,0.170641,0.892928,0.836681,1.166300
