K,slate_type,spillover_config,condition,trial,gap_fraction,G_achieved,G_random,G_oracle
15,random,off_axis,Z,65,0.000000,0.781746,0.829481,0.986300
15,random,off_axis,A,65,0.493654,0.906895,0.829481,0.986300
15,random,off_axis,C_CN,65,0.493654,0.906895,0.829481,0.986300
15,random,off_axis,C_PP,65,0.493654,0.906895,0.829481,0.986300
15,random,off_axis,D,65,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,66,0.000000,0.815771,0.829481,0.986300
15,random,off_axis,A,66,0.204638,0.861572,0.829481,0.986300
15,random,off_axis,C_CN,66,0.358332,0.885674,0.829481,0.986300
15,random,off_axis,C_PP,66,0.358332,0.885674,0.829481,0.986300
15,random,off_axis,D,66,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,67,0.038744,0.835557,0.829481,0.986300
15,random,off_axis,A,67,0.324663,0.880394,0.829481,0.986300
15,random,off_axis,C_CN,67,0.172331,0.856506,0.829481,0.986300
15,random,off_axis,C_PP,67,0.324663,0.880394,0.829481,0.986300
15,random,off_axis,D,67,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,68,0.030579,0.834276,0.829481,0.986300
15,random,off_axis,A,68,0.434435,0.897609,0.829481,0.986300
15,random,off_axis,C_CN,68,0.434435,0.897609,0.829481,0.986300
15,random,off_axis,C_PP,68,0.434435,0.897609,0.829481,0.986300
15,random,off_axis,D,68,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,69,0.000000,0.807778,0.829481,0.986300
15,random,off_axis,A,69,0.019503,0.832539,0.829481,0.986300
15,random,off_axis,C_CN,69,0.311031,0.878256,0.829481,0.986300
15,random,off_axis,C_PP,69,0.311031,0.878256,0.829481,0.986300
15,random,off_axis,D,69,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,70,0.000000,0.787363,0.829481,0.986300
15,random,off_axis,A,70,0.000421,0.829547,0.829481,0.986300
15,random,off_axis,C_CN,70,0.103309,0.845682,0.829481,0.986300
15,random,off_axis,C_PP,70,0.103309,0.845682,0.829481,0.986300
15,random,off_axis,D,70,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,71,0.161146,0.854752,0.829481,0.986300
15,random,off_axis,A,71,0.124330,0.848978,0.829481,0.986300
15,random,off_axis,C_CN,71,0.220935,0.864128,0.829481,0.986300
15,random,off_axis,C_PP,71,0.220935,0.864128,0.829481,0.986300
15,random,off_axis,D,71,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,72,0.082974,0.842493,0.829481,0.986300
15,random,off_axis,A,72,0.454303,0.900724,0.829481,0.986300
15,random,off_axis,C_CN,72,0.454303,0.900724,0.829481,0.986300
15,random,off_axis,C_PP,72,0.454303,0.900724,0.829481,0.986300
15,random,off_axis,D,72,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,73,0.523731,0.911612,0.829481,0.986300
15,random,off_axis,A,73,0.000000,0.804855,0.829481,0.986300
15,random,off_axis,C_CN,73,0.377378,0.888661,0.829481,0.986300
15,random,off_axis,C_PP,73,0.377378,0.888661,0.829481,0.986300
15,random,off_axis,D,73,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,74,0.018010,0.832305,0.829481,0.986300
15,random,off_axis,A,74,0.371985,0.887815,0.829481,0.986300
15,random,off_axis,C_CN,74,0.371985,0.887815,0.829481,0.986300
15,random,off_axis,C_PP,74,0.237369,0.866705,0.829481,0.986300
15,random,off_axis,D,74,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,75,0.041574,0.836001,0.829481,0.986300
15,random,off_axis,A,75,0.745528,0.946394,0.829481,0.986300
15,random,off_axis,C_CN,75,0.349664,0.884315,0.829481,0.986300
15,random,off_axis,C_PP,75,0.349664,0.884315,0.829481,0.986300
15,random,off_axis,D,75,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,76,0.000000,0.774492,0.829481,0.986300
15,random,off_axis,A,76,0.470905,0.903328,0.829481,0.986300
15,random,off_axis,C_CN,76,0.470905,0.903328,0.829481,0.986300
15,random,off_axis,C_PP,76,0.470905,0.903328,0.829481,0.986300
15,random,off_axis,D,76,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,77,0.000000,0.812244,0.829481,0.986300
15,random,off_axis,A,77,0.434382,0.897600,0.829481,0.986300
15,random,off_axis,C_CN,77,0.434382,0.897600,0.829481,0.986300
15,random,off_axis,C_PP,77,0.434382,0.897600,0.829481,0.986300
15,random,off_axis,D,77,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,78,0.012664,0.831467,0.829481,0.986300
15,random,off_axis,A,78,0.375587,0.888380,0.829481,0.986300
15,random,off_axis,C_CN,78,0.375587,0.888380,0.829481,0.986300
15,random,off_axis,C_PP,78,0.375587,0.888380,0.829481,0.986300
15,random,off_axis,D,78,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,79,0.002655,0.829897,0.829481,0.986300
15,random,off_axis,A,79,0.185584,0.858584,0.829481,0.986300
15,random,off_axis,C_CN,79,0.461415,0.901839,0.829481,0.986300
15,random,off_axis,C_PP,79,0.461415,0.901839,0.829481,0.986300
15,random,off_axis,D,79,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,80,0.000000,0.819060,0.829481,0.986300
15,random,off_axis,A,80,0.260061,0.870263,0.829481,0.986300
15,random,off_axis,C_CN,80,0.320260,0.879704,0.829481,0.986300
15,random,off_axis,C_PP,80,0.320260,0.879704,0.829481,0.986300
15,random,off_axis,D,80,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,81,0.161569,0.854818,0.829481,0.986300
15,random,off_axis,A,81,0.398767,0.892015,0.829481,0.986300
15,random,off_axis,C_CN,81,0.398767,0.892015,0.829481,0.986300
15,random,off_axis,C_PP,81,0.398767,0.892015,0.829481,0.986300
15,random,off_axis,D,81,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,82,0.000000,0.820858,0.829481,0.986300
15,random,off_axis,A,82,0.382982,0.889540,0.829481,0.986300
15,random,off_axis,C_CN,82,0.408091,0.893477,0.829481,0.986300
15,random,off_axis,C_PP,82,0.292539,0.875357,0.829481,0.986300
15,random,off_axis,D,82,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,83,0.247622,0.868313,0.829481,0.986300
15,random,off_axis,A,83,0.725789,0.943298,0.829481,0.986300
15,random,off_axis,C_CN,83,0.725789,0.943298,0.829481,0.986300
15,random,off_axis,C_PP,83,0.725789,0.943298,0.829481,0.986300
15,random,off_axis,D,83,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,84,0.000000,0.788845,0.829481,0.986300
15,random,off_axis,A,84,0.674314,0.935226,0.829481,0.986300
15,random,off_axis,C_CN,84,0.674314,0.935226,0.829481,0.986300
15,random,off_axis,C_PP,84,0.344050,0.883435,0.829481,0.986300
15,random,off_axis,D,84,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,85,0.223631,0.864551,0.829481,0.986300
15,random,off_axis,A,85,0.395431,0.891492,0.829481,0.986300
15,random,off_axis,C_CN,85,0.337103,0.882345,0.829481,0.986300
15,random,off_axis,C_PP,85,0.337103,0.882345,0.829481,0.986300
15,random,off_axis,D,85,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,86,0.401135,0.892387,0.829481,0.986300
15,random,off_axis,A,86,0.026500,0.833637,0.829481,0.986300
15,random,off_axis,C_CN,86,0.342188,0.883143,0.829481,0.986300
15,random,off_axis,C_PP,86,0.342188,0.883143,0.829481,0.986300
15,random,off_axis,D,86,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,87,0.000000,0.800637,0.829481,0.986300
15,random,off_axis,A,87,0.287570,0.874577,0.829481,0.986300
15,random,off_axis,C_CN,87,0.324039,0.880296,0.829481,0.986300
15,random,off_axis,C_PP,87,0.324039,0.880296,0.829481,0.986300
15,random,off_axis,D,87,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,88,0.000000,0.828787,0.829481,0.986300
15,random,off_axis,A,88,0.169262,0.856024,0.829481,0.986300
15,random,off_axis,C_CN,88,0.280486,0.873466,0.829481,0.986300
15,random,off_axis,C_PP,88,0.280486,0.873466,0.829481,0.986300
15,random,off_axis,D,88,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,89,0.147091,0.852548,0.829481,0.986300
15,random,off_axis,A,89,0.026308,0.833607,0.829481,0.986300
15,random,off_axis,C_CN,89,0.147091,0.852548,0.829481,0.986300
15,random,off_axis,C_PP,89,0.147091,0.852548,0.829481,0.986300
15,random,off_axis,D,89,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,90,0.000000,0.815573,0.829481,0.986300
15,random,off_axis,A,90,0.323361,0.880190,0.829481,0.986300
15,random,off_axis,C_CN,90,0.333397,0.881764,0.829481,0.986300
15,random,off_axis,C_PP,90,0.323361,0.880190,0.829481,0.986300
15,random,off_axis,D,90,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,91,0.327108,0.880778,0.829481,0.986300
15,random,off_axis,A,91,0.327108,0.880778,0.829481,0.986300
15,random,off_axis,C_CN,91,0.327108,0.880778,0.829481,0.986300
15,random,off_axis,C_PP,91,0.327108,0.880778,0.829481,0.986300
15,random,off_axis,D,91,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,92,0.000000,0.826454,0.829481,0.986300
15,random,off_axis,A,92,0.291288,0.875160,0.829481,0.986300
15,random,off_axis,C_CN,92,0.291288,0.875160,0.829481,0.986300
15,random,off_axis,C_PP,92,0.291288,0.875160,0.829481,0.986300
15,random,off_axis,D,92,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,93,0.057438,0.838488,0.829481,0.986300
15,random,off_axis,A,93,0.212516,0.862807,0.829481,0.986300
15,random,off_axis,C_CN,93,0.212516,0.862807,0.829481,0.986300
15,random,off_axis,C_PP,93,0.553461,0.916274,0.829481,0.986300
15,random,off_axis,D,93,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,94,0.055952,0.838255,0.829481,0.986300
15,random,off_axis,A,94,0.023001,0.833088,0.829481,0.986300
15,random,off_axis,C_CN,94,0.253658,0.869259,0.829481,0.986300
15,random,off_axis,C_PP,94,0.336574,0.882262,0.829481,0.986300
15,random,off_axis,D,94,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,95,0.049133,0.837186,0.829481,0.986300
15,random,off_axis,A,95,0.247402,0.868278,0.829481,0.986300
15,random,off_axis,C_CN,95,0.216048,0.863361,0.829481,0.986300
15,random,off_axis,C_PP,95,0.216048,0.863361,0.829481,0.986300
15,random,off_axis,D,95,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,96,0.000000,0.797980,0.829481,0.986300
15,random,off_axis,A,96,0.490702,0.906432,0.829481,0.986300
15,random,off_axis,C_CN,96,0.490702,0.906432,0.829481,0.986300
15,random,off_axis,C_PP,96,0.490702,0.906432,0.829481,0.986300
15,random,off_axis,D,96,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,97,0.000000,0.769430,0.829481,0.986300
15,random,off_axis,A,97,0.470379,0.903245,0.829481,0.986300
15,random,off_axis,C_CN,97,0.835736,0.960540,0.829481,0.986300
15,random,off_axis,C_PP,97,0.470379,0.903245,0.829481,0.986300
15,random,off_axis,D,97,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,98,0.300078,0.876539,0.829481,0.986300
15,random,off_axis,A,98,0.148349,0.852745,0.829481,0.986300
15,random,off_axis,C_CN,98,0.369328,0.887399,0.829481,0.986300
15,random,off_axis,C_PP,98,0.369328,0.887399,0.829481,0.986300
15,random,off_axis,D,98,1.000000,0.986300,0.829481,0.986300
15,random,off_axis,Z,99,0.053848,0.837925,0.829481,0.986300
15,random,off_axis,A,99,0.193134,0.859768,0.829481,0.986300
15,random,off_axis,C_CN,99,0.287160,0.874513,0.829481,0.986300
15,random,off_axis,C_PP,99,0.287160,0.874513,0.829481,0.986300
15,random,off_axis,D,99,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,0,0.109068,0.846585,0.829481,0.986300
30,archetype,off_axis,A,0,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,0,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,0,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,0,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,1,0.000000,0.711174,0.829481,0.986300
30,archetype,off_axis,A,1,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,1,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,1,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,1,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,2,0.000000,0.808838,0.829481,0.986300
30,archetype,off_axis,A,2,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,2,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,2,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,2,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,3,0.069412,0.840366,0.829481,0.986300
30,archetype,off_axis,A,3,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,3,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,3,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,3,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,4,0.261891,0.870550,0.829481,0.986300
30,archetype,off_axis,A,4,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,4,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,4,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,4,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,5,0.000000,0.827642,0.829481,0.986300
30,archetype,off_axis,A,5,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,5,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,5,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,5,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,6,0.008366,0.830793,0.829481,0.986300
30,archetype,off_axis,A,6,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,6,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,6,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,6,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,7,0.000000,0.791317,0.829481,0.986300
30,archetype,off_axis,A,7,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,7,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,7,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,7,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,8,0.164134,0.855220,0.829481,0.986300
30,archetype,off_axis,A,8,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_CN,8,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,8,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,8,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,9,0.000000,0.786339,0.829481,0.986300
30,archetype,off_axis,A,9,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,9,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,9,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,9,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,10,0.256951,0.869776,0.829481,0.986300
30,archetype,off_axis,A,10,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,10,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,10,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,10,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,11,0.000000,0.816443,0.829481,0.986300
30,archetype,off_axis,A,11,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,11,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,11,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,11,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,12,0.000000,0.813125,0.829481,0.986300
30,archetype,off_axis,A,12,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,12,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,12,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,12,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,13,0.250529,0.868769,0.829481,0.986300
30,archetype,off_axis,A,13,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,13,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,13,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,13,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,14,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,A,14,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,14,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,14,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,14,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,15,0.448400,0.899799,0.829481,0.986300
30,archetype,off_axis,A,15,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,15,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,15,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,15,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,16,0.231022,0.865710,0.829481,0.986300
30,archetype,off_axis,A,16,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,16,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,16,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,16,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,17,0.000000,0.820851,0.829481,0.986300
30,archetype,off_axis,A,17,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,17,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,17,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,17,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,18,0.177035,0.857243,0.829481,0.986300
30,archetype,off_axis,A,18,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,18,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,18,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,18,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,19,0.027429,0.833782,0.829481,0.986300
30,archetype,off_axis,A,19,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,19,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,19,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,19,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,20,0.000000,0.826940,0.829481,0.986300
30,archetype,off_axis,A,20,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,20,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,20,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,20,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,21,0.268014,0.871511,0.829481,0.986300
30,archetype,off_axis,A,21,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,21,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,21,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,21,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,22,0.070582,0.840550,0.829481,0.986300
30,archetype,off_axis,A,22,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,22,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,22,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,22,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,23,0.076673,0.841505,0.829481,0.986300
30,archetype,off_axis,A,23,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,23,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,23,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,23,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,24,0.000000,0.791325,0.829481,0.986300
30,archetype,off_axis,A,24,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_CN,24,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,24,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,24,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,25,0.473461,0.903729,0.829481,0.986300
30,archetype,off_axis,A,25,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_CN,25,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,25,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,25,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,26,0.000000,0.815677,0.829481,0.986300
30,archetype,off_axis,A,26,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,26,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,26,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,26,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,27,0.068302,0.840192,0.829481,0.986300
30,archetype,off_axis,A,27,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,27,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,27,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,27,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,28,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,A,28,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,28,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,28,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,28,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,29,0.000000,0.794125,0.829481,0.986300
30,archetype,off_axis,A,29,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,29,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,29,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,29,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,30,0.000000,0.826175,0.829481,0.986300
30,archetype,off_axis,A,30,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,30,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,30,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,30,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,31,0.000000,0.688188,0.829481,0.986300
30,archetype,off_axis,A,31,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,31,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,31,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,31,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,32,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,A,32,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,32,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,32,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,32,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,33,0.548895,0.915558,0.829481,0.986300
30,archetype,off_axis,A,33,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,33,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,33,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,33,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,34,0.000000,0.786984,0.829481,0.986300
30,archetype,off_axis,A,34,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,34,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,34,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,34,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,35,0.000000,0.789477,0.829481,0.986300
30,archetype,off_axis,A,35,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_CN,35,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,35,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,35,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,36,0.515946,0.910391,0.829481,0.986300
30,archetype,off_axis,A,36,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,36,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,36,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,36,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,37,0.000000,0.810363,0.829481,0.986300
30,archetype,off_axis,A,37,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,37,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,37,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,37,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,38,0.147630,0.852632,0.829481,0.986300
30,archetype,off_axis,A,38,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,38,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,38,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,38,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,39,0.023424,0.833154,0.829481,0.986300
30,archetype,off_axis,A,39,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,39,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,39,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,39,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,40,0.000000,0.789124,0.829481,0.986300
30,archetype,off_axis,A,40,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,40,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,40,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,40,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,41,0.000000,0.794774,0.829481,0.986300
30,archetype,off_axis,A,41,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,41,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,41,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,41,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,42,0.000000,0.805592,0.829481,0.986300
30,archetype,off_axis,A,42,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,42,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,C_PP,42,0.766490,0.949681,0.829481,0.986300
30,archetype,off_axis,D,42,1.000000,0.986300,0.829481,0.986300
30,archetype,off_axis,Z,43,0.331296,0.881434,0.829481,0.986300
30,archetype,off_axis,A,43,0.404586,0.892928,0.829481,0.986300
30,archetype,off_axis,C_CN,43,0.766490,0.949681,0.829481,0.986300
