dist_id,dist_label,spillover_config,condition,trial,gap_fraction,G_achieved,G_random,G_oracle,minority_welfare
P5,heavy_polar,centrist,C_PP,70,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,70,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,71,0.000000,0.614095,0.728095,0.963249,0.136514
P5,heavy_polar,centrist,A,71,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,71,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,71,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,71,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,72,0.000000,0.691022,0.728095,0.963249,0.415573
P5,heavy_polar,centrist,A,72,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,72,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,72,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,72,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,73,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,A,73,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,73,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,73,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,73,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,74,0.091198,0.749540,0.728095,0.963249,0.585787
P5,heavy_polar,centrist,A,74,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,74,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,74,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,74,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,75,0.211775,0.777894,0.728095,0.963249,0.524632
P5,heavy_polar,centrist,A,75,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,75,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,75,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,75,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,76,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,A,76,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,76,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,76,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,76,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,77,0.192034,0.773252,0.728095,0.963249,0.614343
P5,heavy_polar,centrist,A,77,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,77,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,77,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,77,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,78,0.000000,0.614095,0.728095,0.963249,0.136514
P5,heavy_polar,centrist,A,78,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,78,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,78,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,78,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,79,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,A,79,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,79,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,79,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,79,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,80,0.357131,0.812075,0.728095,0.963249,0.587836
P5,heavy_polar,centrist,A,80,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,80,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,80,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,80,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,81,0.211775,0.777894,0.728095,0.963249,0.524632
P5,heavy_polar,centrist,A,81,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,81,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,81,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,81,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,82,0.278967,0.793695,0.728095,0.963249,0.538341
P5,heavy_polar,centrist,A,82,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,82,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,82,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,82,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,83,0.278967,0.793695,0.728095,0.963249,0.538341
P5,heavy_polar,centrist,A,83,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,83,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,83,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,83,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,84,0.000000,0.715822,0.728095,0.963249,0.540304
P5,heavy_polar,centrist,A,84,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,84,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,84,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,84,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,85,0.075806,0.745921,0.728095,0.963249,0.518049
P5,heavy_polar,centrist,A,85,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,85,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,85,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,85,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,86,0.000000,0.723058,0.728095,0.963249,0.534720
P5,heavy_polar,centrist,A,86,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,86,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,86,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,86,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,87,0.278967,0.793695,0.728095,0.963249,0.538341
P5,heavy_polar,centrist,A,87,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,87,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,87,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,87,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,88,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,A,88,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,88,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,88,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,88,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,89,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,A,89,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,89,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,89,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,89,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,90,0.211775,0.777894,0.728095,0.963249,0.524632
P5,heavy_polar,centrist,A,90,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,90,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,90,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,90,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,91,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,A,91,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,91,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,91,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,91,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,92,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,A,92,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,92,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,92,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,92,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,93,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,A,93,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,93,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,93,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,93,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,94,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,A,94,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,94,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,94,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,94,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,95,0.278967,0.793695,0.728095,0.963249,0.538341
P5,heavy_polar,centrist,A,95,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,95,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,95,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,95,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,96,0.000000,0.713958,0.728095,0.963249,0.528555
P5,heavy_polar,centrist,A,96,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,96,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,96,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,96,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,97,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,A,97,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,97,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,97,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,97,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,98,0.278967,0.793695,0.728095,0.963249,0.538341
P5,heavy_polar,centrist,A,98,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,98,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,98,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,98,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,centrist,Z,99,0.211775,0.777894,0.728095,0.963249,0.524632
P5,heavy_polar,centrist,A,99,0.000000,0.582494,0.728095,0.963249,0.117864
P5,heavy_polar,centrist,C_CN,99,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,C_PP,99,0.723781,0.898295,0.728095,0.963249,0.795105
P5,heavy_polar,centrist,D,99,1.000000,0.963249,0.728095,0.963249,0.739655
P5,heavy_polar,off_axis,Z,0,0.500144,0.809804,0.728095,0.891467,0.655882
P5,heavy_polar,off_axis,A,0,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,0,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,0,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,0,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,1,0.000000,0.666958,0.728095,0.891467,0.427779
P5,heavy_polar,off_axis,A,1,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,1,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,1,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,1,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,2,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,A,2,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,2,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,2,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,2,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,3,0.304824,0.777894,0.728095,0.891467,0.524632
P5,heavy_polar,off_axis,A,3,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,3,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,3,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,3,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,4,0.304824,0.777894,0.728095,0.891467,0.524632
P5,heavy_polar,off_axis,A,4,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,4,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,4,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,4,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,5,0.304824,0.777894,0.728095,0.891467,0.524632
P5,heavy_polar,off_axis,A,5,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,5,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,5,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,5,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,6,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,A,6,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,6,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,6,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,6,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,7,0.039854,0.734606,0.728095,0.891467,0.468832
P5,heavy_polar,off_axis,A,7,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,7,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,7,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,7,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,8,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,A,8,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,8,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,8,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,8,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,9,0.401537,0.793695,0.728095,0.891467,0.538341
P5,heavy_polar,off_axis,A,9,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,9,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,9,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,9,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,10,0.104528,0.745172,0.728095,0.891467,0.548143
P5,heavy_polar,off_axis,A,10,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,10,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,10,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,10,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,11,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,A,11,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,11,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,11,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,11,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,12,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,A,12,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,12,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,12,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,12,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,13,0.304824,0.777894,0.728095,0.891467,0.524632
P5,heavy_polar,off_axis,A,13,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,13,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,13,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,13,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,14,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,A,14,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,14,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,14,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,14,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,15,0.000000,0.614095,0.728095,0.891467,0.136514
P5,heavy_polar,off_axis,A,15,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,15,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,15,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,15,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,16,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,A,16,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,16,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,16,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,16,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,17,0.304824,0.777894,0.728095,0.891467,0.524632
P5,heavy_polar,off_axis,A,17,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,17,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,17,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,17,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,18,0.304824,0.777894,0.728095,0.891467,0.524632
P5,heavy_polar,off_axis,A,18,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,18,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,18,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,18,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,19,0.000000,0.614095,0.728095,0.891467,0.136514
P5,heavy_polar,off_axis,A,19,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,19,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,19,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,19,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,20,0.000000,0.614095,0.728095,0.891467,0.136514
P5,heavy_polar,off_axis,A,20,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,20,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,20,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,20,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,21,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,A,21,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,21,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,21,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,21,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,22,0.401537,0.793695,0.728095,0.891467,0.538341
P5,heavy_polar,off_axis,A,22,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,22,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,22,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,22,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,23,0.304824,0.777894,0.728095,0.891467,0.524632
P5,heavy_polar,off_axis,A,23,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,23,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,23,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,23,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,24,0.128837,0.749143,0.728095,0.891467,0.532662
P5,heavy_polar,off_axis,A,24,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,24,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,24,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,24,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,25,0.401537,0.793695,0.728095,0.891467,0.538341
P5,heavy_polar,off_axis,A,25,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,25,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,25,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,25,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,26,0.000000,0.614095,0.728095,0.891467,0.136514
P5,heavy_polar,off_axis,A,26,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,26,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,26,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,26,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,27,0.000000,0.614095,0.728095,0.891467,0.136514
P5,heavy_polar,off_axis,A,27,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,27,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,27,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,27,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,28,0.304824,0.777894,0.728095,0.891467,0.524632
P5,heavy_polar,off_axis,A,28,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,28,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,28,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,28,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,29,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,A,29,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,29,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,29,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,29,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,30,0.000000,0.614095,0.728095,0.891467,0.136514
P5,heavy_polar,off_axis,A,30,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,30,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,30,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,30,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,31,0.000000,0.724577,0.728095,0.891467,0.524983
P5,heavy_polar,off_axis,A,31,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,31,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,C_PP,31,0.735742,0.848295,0.728095,0.891467,0.795105
P5,heavy_polar,off_axis,D,31,1.000000,0.891467,0.728095,0.891467,0.700135
P5,heavy_polar,off_axis,Z,32,0.304824,0.777894,0.728095,0.891467,0.524632
P5,heavy_polar,off_axis,A,32,0.000000,0.582494,0.728095,0.891467,0.117864
P5,heavy_polar,off_axis,C_CN,32,0.735742,0.848295,0.728095,0.891467,0.795105
