sha,files,py_files,test_files,py_loc,a_added,a_deleted,a_py_added,a_py_deleted,a_py_ins,a_py_del
de0af038627fd4f45bfe61ca9aed36b8e10770d5,223,72,62,15787,0,0,0,0,0,0
27a36f1446a9fb3639da91794b87b333ff3ab83e,223,72,62,15787,0,0,0,0,0,0
50eb6e579ff403d59f8b80c17718682a240b8c08,223,72,62,15787,0,0,0,0,0,0
959c64e8ceb76a059aa20cfc048c4b2ff078090a,223,72,62,15787,0,0,0,0,0,0
d42eac90f6e3f0c84736005a78c262a66187cc74,223,72,62,15787,0,0,0,0,0,0
7d2ba3e1fc55e8d04308ede674263727c85c86d2,223,72,62,15787,0,0,0,0,1,1
2fab8a31ae2639b3eacdd3935d58203b09650f29,223,72,62,15787,0,0,0,0,3,3
c676c2c4f381e8eec3932d8bd53fdbafda70aef7,223,72,62,15789,0,0,0,0,2,0
7f206913e1ec078cebaa590f66c6d137d15bdca9,223,72,62,15789,0,0,0,0,0,0
d887d32f4d0effedb6bf40f3d2ad790036934387,223,72,62,15789,0,0,0,0,0,0
9f7ac04aaf008305770b04ec64b671e916994749,223,72,62,15793,0,0,0,0,45,41
557e2147dd9c61a4f8ee5cab1d51c1bc355bc5f3,223,72,62,15793,0,0,0,0,0,0
963f68abf43a4dc22aae2e6cededc216feaa4366,223,72,62,15793,0,0,0,0,0,0
d1b36ced14f15747554594567f133b8fad28ceac,223,72,62,15793,0,0,0,0,0,0
096ac67b97f5ca5f3ccd44f45847cf341a3e1c32,223,72,62,15793,0,0,0,0,0,0
e783424fbb207a7ea1656cb906e02e1185d7883a,223,72,62,15793,0,0,0,0,0,0
6c828c3bbae18d10844524046f63fb3a26807dea,223,72,62,15793,0,0,0,0,0,0
8b28c218c93a79780b5d6182ca8433da2f2fac7f,223,72,62,15793,0,0,0,0,0,0
93261454e6d0bc1c3c7bea5c69a3cbd2846984b6,223,72,62,15793,0,0,0,0,0,0
6355f121761a79e878d3b96b82d097196341271a,223,72,62,15793,0,0,0,0,0,0
15f0fc2d24a6e5cc35216b81b360be6ab89a7a4c,223,72,62,15793,0,0,0,0,0,0
fdf5d11b515aa2d0937ccc31ef7f20b94d3a8794,224,73,63,15815,1,0,1,0,25,3
192f4ae0b2a4e7d73c0b0472e53e33250175d786,224,73,63,15802,0,0,0,0,21,34
ff3fb96896ef2814b695c0689009434368ca9ca3,224,73,63,15748,0,0,0,0,0,54
ee089488ad948dfeac4cddd53ae0f07935ed2ab5,224,73,63,15748,0,0,0,0,0,0
adeaf27e767f7bd37996d999eba135d63e890408,227,73,63,15748,5,2,0,0,0,0
aee3f3fee974ffb8e2ed7848c9e5744df5d7a5de,227,73,63,15748,0,0,0,0,0,0
dcd3b5c8f86c70c34a4487a943300cbf6adce9aa,227,73,63,15744,0,0,0,0,5,9
4846e25e92638a1db5aa2b41f65eed7585366109,227,73,63,15739,0,0,0,0,12,17
e4e66186c319481a162236777b41e52fe269d5ff,227,73,63,15739,0,0,0,0,0,0
82d69cd06c7ff738774c5ab7ef48bc6251f5c014,227,73,63,15739,0,0,0,0,0,0
5fea7caba29b872e5b2e3511d1c1732d0fe1ba3e,227,73,63,15797,0,0,0,0,58,0
6d9d79c70da0104474564dfed510fc74eef1cb85,227,73,63,15798,0,0,0,0,28,27
3316604822644889a373018490f2534a1dafd9aa,227,73,63,15802,0,0,0,0,8,4
510c38cc63fd1d88772d6680713c38dd83e277b4,227,73,63,15812,0,0,0,0,590,580
020331522be03389004e012e008ad7db81ef8116,227,73,63,15812,0,0,0,0,0,0
ecb3450f19d3d817b4b857bb5831b309131b37e1,227,73,63,15812,0,0,0,0,0,0
85b8fab268cda37c18cf77b6de3129da28adeb87,227,73,63,15812,0,0,0,0,0,0
9ddef0144ff47c74addb87433edb776219eb09da,227,73,63,15812,0,0,0,0,0,0
1a79d2d235e11d5c2284c8ecfffb9cd192ac769e,229,74,64,16060,2,0,1,0,270,22
5f03ad3004c41f2e0356f0332ea09e67192c5fab,229,74,64,16060,0,0,0,0,0,0
85dce2c836fe03aefc07b7f4e0aec575e170f1cd,229,74,64,16075,0,0,0,0,16,1
64213fc0214c1044fa2c9e60d0e2683e75d125c0,229,74,64,16147,0,0,0,0,128,56
16f51ef79989e5d7677e8241a438fe37836a994d,229,74,64,16165,0,0,0,0,18,0
8ab4967703c2f5c500174f46b672d80e32f55d85,229,74,64,16168,0,0,0,0,26,23
f3ed1322a6d28470c259d6948906acd93bddb78b,229,74,64,16167,0,0,0,0,19,20
fab26dcbe9215492420d28c47d50167716faaf4f,229,74,64,16169,0,0,0,0,11,9
39887ee4dfafb172312ba7db8c60728dd7181f9f,229,74,64,16173,0,0,0,0,5,1
34eb0dad154177825885d0b9d895538f26a8aee8,229,74,64,16173,0,0,0,0,5,5
03db9194d8d229d04e6a37b14bbe2499d23922d5,230,74,64,16173,1,0,0,0,0,0
c791f6312b092678c2a152d0605e49c26831cb05,230,74,64,16173,0,0,0,0,0,0
e6e75e55470a0682ee8370e6d68062e515a248b9,230,74,64,16173,0,0,0,0,0,0
b8ddd52a0dffe33d7a083cd949479835d6ae2787,230,74,64,16173,0,0,0,0,0,0
1a8549debb914eecc85cf63034093b55792c7e8f,234,75,64,16531,4,0,1,0,819,461
1ccf063f80a7f104d6f7ee62fc9bedb4b94b249c,234,75,64,16534,0,0,0,0,52,49
77db3d5ede84bfdc6973154426973886b979f870,234,75,64,16551,0,0,0,0,18,1
0d63f1021d3608580f86e82448922922bf6300e5,235,75,64,16551,1,0,0,0,0,0
83b2f8f0f15053561c08c93ffe0de4a8a5adf829,235,75,64,16551,0,0,0,0,0,0
0c198dffc34f30883d9056c4e42e9858edd06e96,235,75,64,16551,0,0,0,0,0,0
98fbb6a3a722b7e3b6fd7152a15f4f234651a821,235,75,64,16551,0,0,0,0,0,0
8bfce88e39dd427dc1258a04c6b0cafa9667ff3e,235,75,64,16551,0,0,0,0,0,0
188f4785adc4eddd0b185f33b400c2812915624f,235,75,64,16551,0,0,0,0,0,0
47f0e799db8d8e379a1fd9bf48ce3a8b7d5bfe73,235,75,64,16502,0,0,0,0,59,108
d7ac6f5bcf324e7fc588e501b2f18669efd5a12a,235,75,64,16502,0,0,0,0,1,1
3c9b85469ef4abda1e996a5ec0e7bef0f1a0b394,235,75,64,16502,0,0,0,0,0,0
e1b3a053ba426e5b1aa7bd2af138e03c7f303592,235,75,64,16502,0,0,0,0,0,0
2c88e8a0aa7ee724b844cbe48013a1e7314e9049,235,75,64,16503,0,0,0,0,1,0
28262c34c67eb1adeefb847c27b8cefa090970fa,235,75,64,16503,0,0,0,0,0,0
9c1e7f6cdc6916d268aa9c44d46c06f5769fdcf0,235,75,64,16503,0,0,0,0,0,0
2f0c62f5e6e290843f03c1fa70817c7a3c7fd661,235,75,64,16506,0,0,0,0,14,11
6fb1101f7075b4ff8197f3ef3b9fecfa41dc34ee,235,75,64,16506,0,0,0,0,1,1
2846abaefed01f1da0d58ca3a83a2a09bea71e9c,235,75,64,16506,0,0,0,0,1,1
905e5c23e8c5f6362b38ec1b5526fe999f491229,235,75,64,16506,0,0,0,0,1,1
19f458f9cd6c56c6d07c1020e1e4ba32b31edc86,235,75,64,16506,0,0,0,0,1,1
22d82e70b3647ed16c7d959a939daf533377382b,235,75,64,16506,0,0,0,0,0,0
d575de5159a6e40944275763c9ada2801214058b,235,75,64,16506,0,0,0,0,0,0
4240ace59710d86c478111affd4ad6fb4c8cad9e,235,75,64,16528,0,0,0,0,184,162
1ce0f774c947ee39924cf6604e444b23c51e4cec,235,75,64,16528,0,0,0,0,5,5
636f195bb538864053bd0cc8b37844818a1fcd3d,235,75,64,16527,0,0,0,0,0,1
9039534eee6a87da98a1dee9e4338d1b73e861f8,235,75,64,16536,0,0,0,0,25,16
83f7efa04708a22c9701488f0f29b59c2b756bef,235,75,64,16566,0,0,0,0,61,31
7161776824734fc2797fe2b4fc974d183487ebf8,235,75,64,16705,0,0,0,0,234,95
6f5870a791a91b726272413c5e2c563a6b2a9c2f,235,75,64,16710,0,0,0,0,14,9
cd0086bc4b6fc4720b921b85eb9050c681ca601b,235,75,64,16710,0,0,0,0,0,0
aac67289e517bda4ef488819edab74539ef8e9b9,235,75,64,16710,0,0,0,0,0,0
ba6db2e30783f81673bb8a6b5218f7bb8efa8f27,235,75,64,16770,0,0,0,0,80,20
01e804a6e1207410042edddf4c6b8d75b5fe4b63,235,75,64,16770,0,0,0,0,0,0
e145f9c6ecc27f771db1b202518f6aa5e7ae7762,235,75,64,16770,0,0,0,0,0,0
c6d8beeb9ed8839d43dfc2979acb28152be85fff,235,75,64,16770,0,0,0,0,0,0
7b3bb7b13f2717b8c738e0f7a34c7521d7080559,235,75,64,16770,0,0,0,0,0,0
28507154fa5fa6f4ec32b3e7d205a9a6fc8cf8de,235,75,64,16770,0,0,0,0,0,0
8e62bf6b17238bc09e6ad01eae64d5c2d559aad8,235,75,64,16770,0,0,0,0,0,0
7a73171edc3bcffef96ef6367977ab3ae9af9350,235,75,64,16770,0,0,0,0,1,1
